شماره کارت,شناسه دستگاه ATM,زمان,تاریخ
6037700000105799,470552,085112,1397/10/05
6395995000003213,470649,102848,1397/10/06
6221065000002468,470649,115319,1397/10/06
5029380000004032,470649,131542,1397/10/06
6396070000101446,470649,142010,1397/10/06
6221061000000400,470649,014359,1397/10/06
5057850000004138,470649,144549,1397/10/06
6221065000003806,470649,155919,1397/10/06
6393465000002824,470649,171454,1397/10/06
6279610000104048,470649,183955,1397/10/06
5029380000004072,470649,200435,1397/10/06
6393465000003328,470649,212018,1397/10/06
6362140000004196,470649,224756,1397/10/06
5028060000003872,470649,030427,1397/10/06
6395995000003213,470649,041536,1397/10/06
6037996000001141,470649,055006,1397/10/06
6395998000000954,470649,073050,1397/10/06
6104330000002406,470649,085112,1397/10/06
5028060000099302,470746,102851,1397/10/07
6276480000106949,470746,115319,1397/10/07
5057850000004138,470746,131542,1397/10/07
5028066000001516,470746,142010,1397/10/07
6221064000003909,470746,014359,1397/10/07
5058010000101380,470746,144549,1397/10/07
6277600000101907,470746,155919,1397/10/07
6393700000103060,470746,171454,1397/10/07
6362140000004177,470746,183955,1397/10/07
5892100000101250,470746,200435,1397/10/07
6393700000104239,470746,212018,1397/10/07
6369490000004061,470746,224756,1397/10/07
5028061000002312,470746,030427,1397/10/07
5029380000004130,470746,041643,1397/10/07
6037997000003453,470746,055006,1397/10/07
5028060000102801,470746,073055,1397/10/07
6104333000000775,470746,085112,1397/10/07
5028061000003458,470843,102851,1397/10/08
6280231000003661,470843,115319,1397/10/08
5058010000101275,470843,131542,1397/10/08
5029080000103175,470843,142022,1397/10/08
6276480000104365,470843,014359,1397/10/08
6037698000002914,470843,144549,1397/10/08
6280232000002561,470843,155919,1397/10/08
5029380000004055,470843,171508,1397/10/08
6369490000004044,470843,183955,1397/10/08
6037705000000310,470843,200435,1397/10/08
5028060000101253,470843,212059,1397/10/08
6395991000003451,470843,224756,1397/10/08
5029380000004197,470843,030427,1397/10/08
5892103000002026,470843,041643,1397/10/08
6219860000099330,470843,055006,1397/10/08
5028062000002435,470843,073055,1397/10/08
6221060000003849,470843,085112,1397/10/08
5029380000099026,470940,102851,1397/10/09
6367950000105875,470940,115319,1397/10/09
6037698000002780,470940,131542,1397/10/09
5057850000004095,470940,142022,1397/10/09
6280231000000251,470940,014359,1397/10/09
6037703000001616,470940,144549,1397/10/09
6369490000004007,470940,155919,1397/10/09
5892100000001909,470940,171508,1397/10/09
6395990000106544,470940,183955,1397/10/09
6104336000001370,470940,200435,1397/10/09
5028062000000864,470940,212059,1397/10/09
6395997000002471,470940,224756,1397/10/09
5041729000000075,470940,030427,1397/10/09
6037708000001849,470940,041643,1397/10/09
6219864000002687,470940,055006,1397/10/09
5041720000000930,470940,073055,1397/10/09
6221063000003512,470940,085112,1397/10/09
5041729000003026,471037,102851,1397/10/10
6369490000004131,471037,115319,1397/10/10
6037703000001616,471037,131542,1397/10/10
5057850000004198,471037,142022,1397/10/10
6367950000102233,471037,014359,1397/10/10
6104331000000264,471037,144549,1397/10/10
6369490000004132,471037,155919,1397/10/10
6037704000002326,471037,171508,1397/10/10
6395996000003766,471037,183955,1397/10/10
6221067000000592,471037,200435,1397/10/10
5029380000103332,471037,212059,1397/10/10
5029380000004077,471037,224804,1397/10/10
5892107000003706,471037,030427,1397/10/10
6104338000000129,471037,041643,1397/10/10
6219866000001920,471037,055006,1397/10/10
5057850000004001,471037,073055,1397/10/10
6274880000103212,471037,085112,1397/10/10
5892108000001845,471134,102851,1397/10/01
6395994000003841,471134,115319,1397/10/01
6104331000000264,471134,131542,1397/10/01
6037696000002303,471134,142022,1397/10/01
6369490000004115,471134,014359,1397/10/01
6104335000000221,471134,144549,1397/10/01
6395995000001378,471134,155919,1397/10/01
6104335000003401,471134,171508,1397/10/01
5028063000001462,471134,184120,1397/10/01
6280234000001380,471134,200435,1397/10/01
5054160000102638,471134,212059,1397/10/01
5892100000101517,471134,224804,1397/10/01
6037690000099389,471134,030427,1397/10/01
6221069000000135,471134,041643,1397/10/01
6273810000105861,471134,055006,1397/10/01
5894630000099677,471134,073055,1397/10/01
6280230000099490,471134,085112,1397/10/01
6037690000102091,471231,102851,1397/10/02
6396070000102542,471231,115319,1397/10/02
6104335000000209,471231,131542,1397/10/02
6037700000106434,471231,142022,1397/10/02
6395994000000715,471231,014359,1397/10/02
6221061000002398,471231,144549,1397/10/02
6396070000105399,471231,155919,1397/10/02
6221066000002166,471231,171508,1397/10/02
5057850000004024,471231,184120,1397/10/02
6369490000004164,471231,200435,1397/10/02
5892109000000134,471231,212059,1397/10/02
6037705000000453,471231,224804,1397/10/02
6037990000101563,471231,030427,1397/10/02
6280237000001367,471231,041643,1397/10/02
6274120000004112,471231,055006,1397/10/02
6037691000002698,471231,073055,1397/10/02
6362140000102893,471231,085112,1397/10/02
6037990000103287,471328,102851,1397/10/03
5028064000000615,471328,115332,1397/10/03
6221061000002338,471328,131542,1397/10/03
6104330000002969,471328,142022,1397/10/03
6396070000099631,471328,014359,1397/10/03
6221065000003147,471328,144549,1397/10/03
5029380000004113,471328,155927,1397/10/03
6280233000002418,471328,171508,1397/10/03
6037692000001085,471328,184120,1397/10/03
5028060000003982,471328,200637,1397/10/03
6037690000106132,471328,212059,1397/10/03
6104336000001416,471328,224804,1397/10/03
6037994000002184,471328,030427,1397/10/03
6369490000105212,471328,041643,1397/10/03
6274120000004151,471328,055006,1397/10/03
6037992000000031,471328,073055,1397/10/03
6369490000004076,471328,085112,1397/10/03
6037994000003218,471425,102851,1397/10/11
5057850000004036,471425,115332,1397/10/11
6221065000003083,471425,131542,1397/10/11
6104333000000952,471425,142022,1397/10/04
5029380000004047,471425,014404,1397/10/11
6277600000100544,471425,144549,1397/10/11
5892102000003480,471425,155927,1397/10/11
6369490000004156,471425,171508,1397/10/11
6037997000002217,471425,184120,1397/10/11
5028061000003003,471425,200637,1397/10/04
6037991000000118,471425,212059,1397/10/04
6221067000000810,471425,224804,1397/10/04
6104339000002253,471425,030427,1397/10/04
5028065000003442,471425,041710,1397/10/04
6362140000004002,471425,055006,1397/10/04
6037996000002960,471425,073055,1397/10/04
6395992000002678,471425,085112,1397/10/04
6104339000003298,471522,102851,1397/10/03
6037692000003979,471522,115332,1397/10/03
6277600000100432,471522,131542,1397/10/03
6221060000099406,471522,142022,1397/10/05
5058010000104458,471522,014404,1397/10/03
6280232000001459,471522,144549,1397/10/03
6037707000002842,471522,155927,1397/10/03
5028068000001154,471522,171517,1397/10/03
6219866000000918,471522,184120,1397/10/03
5029380000004199,471522,200637,1397/10/05
6037995000003143,471522,212059,1397/10/05
6280234000001499,471522,224804,1397/10/05
6219862000002421,471522,030427,1397/10/05
5029080000099723,471522,041710,1397/10/05
6362140000004103,471522,055006,1397/10/05
6219860000101097,471522,073055,1397/10/05
6395998000001547,471522,085112,1397/10/05
6219863000000576,471619,102851,1397/10/06
6037998000001527,471619,115332,1397/10/06
6280232000001434,471619,131542,1397/10/06
6221063000003740,471619,142022,1397/10/06
6037704000000276,471619,014404,1397/10/06
6369490000004007,471619,144549,1397/10/06
6104337000002863,471619,155927,1397/10/06
5029380000004042,471619,171517,1397/10/06
6274120000004146,471619,184120,1397/10/06
5041729000001672,471619,200637,1397/10/06
6219860000001786,471619,212059,1397/10/06
6369490000004166,471619,224804,1397/10/06
6273530000105797,471619,030427,1397/10/06
5057850000004086,471619,041710,1397/10/06
6362140000004137,471619,055006,1397/10/06
6219865000000242,471619,073055,1397/10/06
5029380000004091,471619,085150,1397/10/06
6273810000099579,471716,102851,1397/10/07
6219867000001049,471716,115332,1397/10/07
6367950000106827,471716,131542,1397/10/07
6274880000104036,471716,142022,1397/10/07
6104335000001291,471716,014404,1397/10/07
6369490000004132,471716,144549,1397/10/07
6221068000002690,471716,155927,1397/10/07
5057850000004139,471716,171517,1397/10/07
6362140000004128,471716,184120,1397/10/07
5892108000001258,471716,200637,1397/10/07
6219864000000860,471716,212059,1397/10/07
5028060000104321,471716,224815,1397/10/07
6274120000004053,471716,030427,1397/10/07
5057850000004184,471716,041710,1397/10/07
6393464000001040,471716,055006,1397/10/07
6274120000004004,471716,073055,1397/10/07
5892101000001435,471716,085150,1397/10/07
6274120000004064,471813,102851,1397/10/08
6274120000004173,471813,115332,1397/10/08
6369490000004132,471813,131542,1397/10/08
6280230000100196,471813,142022,1397/10/08
6221066000000707,471813,014404,1397/10/08
6395995000000753,471813,144549,1397/10/08
6280236000002985,471813,155927,1397/10/08
5058010000102506,471813,171517,1397/10/08
6393700000106470,471813,184120,1397/10/08
6037690000100724,471813,200637,1397/10/08
6273810000103129,471813,212059,1397/10/08
5028062000003912,471813,224815,1397/10/08
6281570000099974,471813,030427,1397/10/08
6037695000003316,471813,041710,1397/10/08
6393470000106855,471813,055006,1397/10/08
6274120000004120,471813,073055,1397/10/08
6037706000002961,471813,085150,1397/10/08
6281570000101758,471910,102851,1397/10/09
6362140000004154,471910,115332,1397/10/09
6395995000000654,471910,131542,1397/10/09
6362140000103218,471910,142022,1397/10/09
6280233000000294,471910,014404,1397/10/09
6396070000103989,471910,144549,1397/10/09
6369490000101975,471910,155927,1397/10/09
6037698000003114,471910,171517,1397/10/09
5028065000002092,471910,184205,1397/10/09
6037990000102431,471910,200637,1397/10/09
6274120000004096,471910,212059,1397/10/09
5041722000001542,471910,224815,1397/10/09
6362140000004063,471910,030427,1397/10/09
6037700000102187,471910,041710,1397/10/09
6395990000000845,471910,055006,1397/10/09
6362140000004009,471910,073055,1397/10/09
6104337000000360,471910,085150,1397/10/09
6362140000004079,472007,102851,1397/10/10
6395990000001940,472007,115332,1397/10/10
6396070000103803,472007,131542,1397/10/10
6369490000004076,472007,142022,1397/10/10
6369490000004134,472007,014404,1397/10/10
5028060000102891,472007,144656,1397/10/10
5028060000000317,472007,155930,1397/10/10
6037703000002416,472007,171517,1397/10/10
5028069000002202,472007,184205,1397/10/10
6037994000003009,472007,200637,1397/10/10
6281570000105129,472007,212059,1397/10/10
5057850000004021,472007,224815,1397/10/10
6393461000002945,472007,030427,1397/10/10
6104330000000925,472007,041710,1397/10/10
5029380000004085,472007,055030,1397/10/10
6362140000004104,472007,073055,1397/10/10
6221068000000284,472007,085150,1397/10/10
6393462000000923,472104,102851,1397/10/01
5028066000001921,472104,115351,1397/10/01
5029380000004088,472104,131553,1397/10/01
6395992000002804,472104,142022,1397/10/01
5029380000004078,472104,014442,1397/10/01
5028062000002777,472104,144656,1397/10/01
5028060000105459,472104,155930,1397/10/01
6104331000000635,472104,171517,1397/10/01
5057850000004071,472104,184205,1397/10/01
6104339000002894,472104,200637,1397/10/01
6362140000004092,472104,212059,1397/10/01
5894630000102915,472104,224815,1397/10/01
6393469000003342,472104,030427,1397/10/01
6104332000002957,472104,041710,1397/10/01
5892100000105289,472104,055030,1397/10/01
6393464000002862,472104,073055,1397/10/01
6280235000003500,472104,085150,1397/10/01
6393470000100302,472201,102851,1397/10/02
5029080000103861,472201,115351,1397/10/02
5892101000000323,472201,131553,1397/10/02
6395998000002124,472201,142022,1397/10/02
5892100000103120,472201,014442,1397/10/02
5041720000001857,472201,144656,1397/10/02
5029380000004143,472201,155930,1397/10/02
6104335000000539,472201,171517,1397/10/02
5057850000004169,472201,184205,1397/10/02
6219863000000073,472201,200637,1397/10/02
6393463000001654,472201,212059,1397/10/02
6037691000003790,472201,224815,1397/10/02
5028060000000317,472201,030441,1397/10/02
6221060000002191,472201,041710,1397/10/02
6037706000000022,472201,055030,1397/10/02
6393700000100350,472201,073055,1397/10/02
6369490000004183,472201,085150,1397/10/02
5028064000000119,472298,102932,1397/10/02
5057850000004095,472298,115351,1397/10/02
6037706000002148,472298,131553,1397/10/02
5028068000001216,472298,142022,1397/10/02
6037705000001850,472298,014442,1397/10/02
5057850000004001,472298,144656,1397/10/02
5029380000004160,472298,155930,1397/10/02
6221061000002956,472298,171517,1397/10/02
6037694000003652,472298,184205,1397/10/02
6273530000106555,472298,200637,1397/10/02
6393470000103483,472298,212059,1397/10/02
6037992000001426,472298,224815,1397/10/02
5028060000105581,472298,030441,1397/10/02
6221063000002515,472298,041710,1397/10/02
6104336000003096,472298,055030,1397/10/02
5029380000004085,472298,073103,1397/10/02
5029380000004110,472298,085230,1397/10/02
5057850000004035,472395,102932,1397/10/03
5057850000004198,472395,115351,1397/10/03
6104336000003935,472395,131553,1397/10/03
5029380000004045,472395,142023,1397/10/03
6104336000002173,472395,014442,1397/10/03
5894630000099796,472395,144656,1397/10/03
5041722000003692,472395,155930,1397/10/03
6221065000003806,472395,171517,1397/10/03
6037700000002395,472395,184205,1397/10/03
6274120000004053,472395,200637,1397/10/03
5028060000104152,472395,212101,1397/10/03
6037997000001200,472395,224815,1397/10/03
5029380000004163,472395,030441,1397/10/03
6274880000100158,472395,041710,1397/10/03
6221067000002376,472395,055030,1397/10/03
5892100000105904,472395,073103,1397/10/03
5892102000001684,472395,085230,1397/10/03
6037692000003760,472492,102932,1397/10/11
6037696000002667,472492,115351,1397/10/11
6221067000003561,472492,131553,1397/10/11
5057850000004141,472492,142023,1397/10/04
6221067000001418,472492,014442,1397/10/11
6037691000002726,472492,144656,1397/10/11
5892104000001100,472492,155930,1397/10/11
6277600000101960,472492,171517,1397/10/11
6063730000104253,472492,184205,1397/10/11
6281570000100932,472492,200637,1397/10/04
5028062000003754,472492,212101,1397/10/04
6219860000103995,472492,224815,1397/10/04
5041722000003918,472492,030441,1397/10/04
6280230000002439,472492,041710,1397/10/04
6280235000000664,472492,055030,1397/10/04
6037706000000721,472492,073103,1397/10/04
6037707000001436,472492,085230,1397/10/04
6037998000000962,472589,102932,1397/10/03
6037701000001003,472589,115351,1397/10/03
6280235000002164,472589,131553,1397/10/03
5058010000103687,472589,142023,1397/10/05
6280234000002962,472589,014442,1397/10/03
6037992000000031,472589,144656,1397/10/03
5892105000000613,472589,155930,1397/10/03
6280232000002616,472589,171517,1397/10/03
6104332000000986,472589,184205,1397/10/03
6362140000004067,472589,200637,1397/10/05
5041722000000903,472589,212101,1397/10/05
6219865000003215,472589,224815,1397/10/05
5892105000000642,472589,030441,1397/10/05
6362140000004196,472589,041710,1397/10/05
6369490000004176,472589,055030,1397/10/05
6104336000003282,472589,073103,1397/10/05
6104337000002350,472589,085230,1397/10/05
6219866000003632,472686,102932,1397/10/06
6104330000003139,472686,115351,1397/10/06
6369490000004181,472686,131553,1397/10/06
6037698000003541,472686,142023,1397/10/06
6369490000004170,472686,014442,1397/10/06
6037996000003019,472686,144656,1397/10/06
5894630000104196,472686,155930,1397/10/06
6369490000004007,472686,171517,1397/10/06
6219869000002659,472686,184205,1397/10/06
6393461000003717,472686,200637,1397/10/06
5057850000004012,472686,212101,1397/10/06
6274120000004016,472686,224815,1397/10/06
5894630000104240,472686,030441,1397/10/06
6369490000004068,472686,041710,1397/10/06
5029380000004143,472686,055140,1397/10/06
6221067000002885,472686,073103,1397/10/06
6221068000002016,472686,085230,1397/10/06
6274120000004162,472783,102932,1397/10/07
6104333000001149,472783,115351,1397/10/07
5028066000001555,472783,131615,1397/10/07
6037703000002866,472783,142023,1397/10/07
6219860000101432,472783,144656,1397/10/07
5028066000001493,472783,014523,1397/10/07
6037708000003934,472783,155930,1397/10/07
6369490000004133,472783,171517,1397/10/07
6221063000000431,472783,184205,1397/10/07
6393470000099343,472783,200637,1397/10/07
5894630000102443,472783,212101,1397/10/07
6274120000004142,472783,224815,1397/10/07
6037709000001874,472783,030441,1397/10/07
6395992000000297,472783,041710,1397/10/07
5892104000001777,472783,055140,1397/10/07
6280235000001059,472783,073103,1397/10/07
6280236000001978,472783,085230,1397/10/07
6362140000004153,472880,102932,1397/10/08
6221060000100132,472880,115351,1397/10/08
5029080000103613,472880,131615,1397/10/08
6104331000001388,472880,142023,1397/10/08
6219865000000486,472880,144656,1397/10/08
5029080000102626,472880,014523,1397/10/08
6037709000001769,472880,155930,1397/10/08
6395995000001378,472880,171517,1397/10/08
6274120000103908,472880,184205,1397/10/08
5029380000004127,472880,200653,1397/10/08
6037691000003681,472880,212101,1397/10/08
6362140000004018,472880,224815,1397/10/08
6037992000002598,472880,030441,1397/10/08
6395997000002847,472880,041710,1397/10/08
6037709000000078,472880,055140,1397/10/08
6369490000004176,472880,073103,1397/10/08
6369490000099597,472880,085230,1397/10/08
6395990000001719,472977,102932,1397/10/09
6221064000000207,472977,115351,1397/10/09
5057850000004095,472977,131615,1397/10/09
6104335000000999,472977,142023,1397/10/09
6274120000004004,472977,144656,1397/10/09
5057850000004093,472977,014523,1397/10/09
6037992000002506,472977,155930,1397/10/09
6396070000105415,472977,171517,1397/10/09
6279610000104453,472977,184205,1397/10/09
5892103000000577,472977,200653,1397/10/09
6037992000001356,472977,212101,1397/10/09
6362140000004119,472977,224815,1397/10/09
6104338000002215,472977,030441,1397/10/09
5029380000004054,472977,041801,1397/10/09
6104338000001134,472977,055140,1397/10/09
5028060000002142,472977,073121,1397/10/09
5029380000004148,472977,085407,1397/10/09
5029380000004130,473074,102937,1397/10/10
6274880000104435,473074,115351,1397/10/10
5057850000004198,473074,131615,1397/10/10
6221061000003228,473074,142023,1397/10/10
6274120000004120,473074,144656,1397/10/10
5057850000004193,473074,014523,1397/10/10
6104338000001013,473074,155930,1397/10/10
5028068000001154,473074,171529,1397/10/10
6362140000004185,473074,184205,1397/10/10
6037707000003978,473074,200653,1397/10/10
6037997000000818,473074,212101,1397/10/10
6393465000003100,473074,224815,1397/10/10
6219860000105809,473074,030441,1397/10/10
5892100000001792,473074,041801,1397/10/10
6221069000001824,473074,055140,1397/10/10
5028061000001405,473074,073121,1397/10/10
5892104000002782,473074,085407,1397/10/10
5892103000002557,473171,102937,1397/10/01
6280230000100846,473171,115351,1397/10/01
6037696000002544,473171,131615,1397/10/01
6221065000003957,473171,142023,1397/10/01
6362140000004009,473171,144656,1397/10/01
6037696000001980,473171,014523,1397/10/01
6104338000002168,473171,155930,1397/10/01
5029380000004042,473171,171529,1397/10/01
6369490000004044,473171,184205,1397/10/01
6104337000003353,473171,200653,1397/10/01
6219860000103675,473171,212101,1397/10/01
6393700000103402,473171,224815,1397/10/01
6221069000002756,473171,030441,1397/10/01
6037704000002159,473171,041801,1397/10/01
6280237000003666,473171,055140,1397/10/01
5029380000004188,473171,073121,1397/10/01
6037709000000821,473171,085407,1397/10/01
6037708000001965,473268,102937,1397/10/02
6362140000103690,473268,115351,1397/10/02
6037701000000241,473268,131615,1397/10/02
6277600000102920,473268,142023,1397/10/02
6362140000004104,473268,144656,1397/10/02
6037700000105803,473268,014523,1397/10/02
6219860000105592,473268,155930,1397/10/02
5057850000004139,473268,171529,1397/10/02
6395990000106833,473268,184205,1397/10/02
6221068000003371,473268,200653,1397/10/02
6219865000002850,473268,212101,1397/10/02
5028060000101143,473268,224822,1397/10/02
6274120000004027,473268,030441,1397/10/02
6104335000003329,473268,041801,1397/10/02
6393460000002271,473268,055140,1397/10/02
5041726000000622,473268,073121,1397/10/02
6104338000001620,473268,085407,1397/10/02
6104338000000190,473365,102937,1397/10/03
6369490000004090,473365,115351,1397/10/03
6104330000002992,473365,131615,1397/10/03
6280232000003748,473365,142023,1397/10/03
6393464000003168,473365,144656,1397/10/03
6104330000002466,473365,014523,1397/10/03
6221069000001486,473365,155930,1397/10/03
5058010000102600,473365,171529,1397/10/03
6395996000003940,473365,184205,1397/10/03
6280236000003920,473365,200653,1397/10/03
6274120000004015,473365,212101,1397/10/03
5028062000000781,473365,224822,1397/10/03
6280238000001794,473365,030441,1397/10/03
6221066000002053,473365,041801,1397/10/03
5028063000002895,473365,055243,1397/10/03
5892106000002516,473365,073121,1397/10/03
6221069000002128,473365,085407,1397/10/03
6221069000000437,473462,102937,1397/10/11
6395992000003230,473462,115351,1397/10/11
6104333000001050,473462,131615,1397/10/11
6369490000004008,473462,142023,1397/10/04
6393700000100681,473462,144656,1397/10/11
6104333000000775,473462,014523,1397/10/11
6221069000002512,473462,155930,1397/10/11
6037698000003114,473462,171529,1397/10/11
5029380000004078,473462,184207,1397/10/11
6369490000103674,473462,200653,1397/10/04
6274120000004142,473462,212101,1397/10/04
5029380000103248,473462,224822,1397/10/04
6362140000004022,473462,030441,1397/10/04
6280233000002415,473462,041801,1397/10/04
5057850000004034,473462,055243,1397/10/04
6037690000002474,473462,073121,1397/10/04
6280238000000275,473462,085407,1397/10/04
6280237000001627,473559,102937,1397/10/03
6395998000002551,473559,115351,1397/10/03
6221060000099925,473559,131615,1397/10/03
6369490000004133,473559,142023,1397/10/05
5028067000000574,473559,144700,1397/10/03
6221060000003991,473559,014523,1397/10/03
6274120000004027,473559,155930,1397/10/03
6037703000002416,473559,171529,1397/10/03
5892100000103230,473559,184207,1397/10/03
5028060000102185,473559,200710,1397/10/05
6362140000004018,473559,212101,1397/10/05
5054160000102458,473559,224822,1397/10/05
6393460000099594,473559,030441,1397/10/05
6369490000004136,473559,041801,1397/10/05
6037692000002714,473559,055243,1397/10/05
6037990000003522,473559,073121,1397/10/05
6393460000003494,473559,085407,1397/10/05
6369490000105698,473656,102937,1397/10/06
5028066000002505,473656,115416,1397/10/06
6221064000000146,473656,131615,1397/10/06
6395995000001790,473656,142023,1397/10/06
5029380000004006,473656,144700,1397/10/06
6221063000003532,473656,014523,1397/10/06
6280237000003287,473656,155930,1397/10/06
6104331000001090,473656,171529,1397/10/06
6037705000001936,473656,184207,1397/10/06
5028062000001579,473656,200710,1397/10/06
6362140000004116,473656,212101,1397/10/06
5892109000000134,473656,224822,1397/10/06
6393465000003860,473656,030441,1397/10/06
5028065000003489,473656,041804,1397/10/06
6037998000000204,473656,055243,1397/10/06
6037993000003511,473656,073121,1397/10/06
5029380000004106,473656,085428,1397/10/06
5028067000003689,473753,102956,1397/10/07
5029080000106378,473753,115416,1397/10/07
6274880000104224,473753,131615,1397/10/07
6396070000106142,473753,142023,1397/10/07
5057850000004122,473753,144700,1397/10/07
6274880000103341,473753,014523,1397/10/07
6280238000001539,473753,155930,1397/10/07
6104335000000545,473753,171529,1397/10/07
6104336000002173,473753,184207,1397/10/07
5029380000105752,473753,200710,1397/10/07
6393465000002865,473753,212101,1397/10/07
6037690000106100,473753,224822,1397/10/07
5028065000000357,473753,030447,1397/10/07
5029080000099894,473753,041804,1397/10/07
6219866000002405,473753,055243,1397/10/07
6104339000000829,473753,073121,1397/10/07
5892101000003033,473753,085428,1397/10/07
5029380000004025,473850,102956,1397/10/08
5057850000004100,473850,115416,1397/10/08
6280230000100641,473850,131615,1397/10/08
5028060000103947,473850,142023,1397/10/08
5057850000103925,473850,144700,1397/10/08
6280230000099686,473850,014523,1397/10/08
6362140000004022,473850,155930,1397/10/08
6221061000002956,473850,171529,1397/10/08
6221067000001418,473850,184207,1397/10/08
5054160000105339,473850,200710,1397/10/08
6393700000103188,473850,212101,1397/10/08
6037990000106866,473850,224822,1397/10/08
5028069000001028,473850,030447,1397/10/08
5057850000004089,473850,041804,1397/10/08
6274120000004162,473850,055243,1397/10/08
6219861000003294,473850,073121,1397/10/08
6037706000003858,473850,085428,1397/10/08
5057850000004138,473947,102956,1397/10/09
5057850000099829,473947,115416,1397/10/09
6362140000103473,473947,131615,1397/10/09
5028062000003729,473947,142026,1397/10/09
6037697000002015,473947,144700,1397/10/09
6362140000102893,473947,014523,1397/10/09
6393460000001309,473947,155930,1397/10/09
6221065000003884,473947,171529,1397/10/09
6280234000002962,473947,184207,1397/10/09
5892109000003065,473947,200710,1397/10/09
5028068000001174,473947,212111,1397/10/09
6037995000002700,473947,224822,1397/10/09
5057850000004065,473947,030447,1397/10/09
5057850000004184,473947,041804,1397/10/09
6362140000004152,473947,055243,1397/10/09
6273530000103152,473947,073121,1397/10/09
6104337000000808,473947,085428,1397/10/09
5058010000100457,474044,102956,1397/10/10
6037696000003251,474044,115416,1397/10/10
6369490000004090,474044,131615,1397/10/10
5041721000003479,474044,142026,1397/10/10
6037702000002068,474044,144700,1397/10/10
6369490000004076,474044,014523,1397/10/10
6393460000099464,474044,155930,1397/10/10
6277600000101972,474044,171529,1397/10/10
6369490000004170,474044,184207,1397/10/10
6037691000001465,474044,200710,1397/10/10
5029380000004042,474044,212111,1397/10/10
6219860000001671,474044,224822,1397/10/10
5057850000004157,474044,030447,1397/10/10
6037695000003527,474044,041804,1397/10/10
6395990000000911,474044,055243,1397/10/10
6274120000004048,474044,073121,1397/10/10
6221068000001091,474044,085428,1397/10/10
6037698000001567,474141,102956,1397/10/01
6037701000002537,474141,115416,1397/10/01
6395992000002922,474141,131615,1397/10/01
5057850000004012,474141,142026,1397/10/01
6104330000102167,474141,144700,1397/10/01
6395992000002678,474141,014523,1397/10/01
6393465000003788,474141,155930,1397/10/01
6280232000002616,474141,171529,1397/10/01
5028064000001663,474141,184208,1397/10/01
6037991000001738,474141,200710,1397/10/01
5057850000004139,474141,212111,1397/10/01
6219864000000759,474141,224822,1397/10/01
6037694000001784,474141,030447,1397/10/01
6037700000102695,474141,041804,1397/10/01
5028068000001341,474141,055323,1397/10/01
6280239000001219,474141,073121,1397/10/01
6280235000003998,474141,085428,1397/10/01
6037703000001058,474238,102956,1397/10/02
6104330000003589,474238,115416,1397/10/02
6395998000002523,474238,131615,1397/10/02
5894630000102074,474238,142026,1397/10/02
6104334000000327,474238,144700,1397/10/02
6395998000001923,474238,014523,1397/10/02
5028065000001103,474238,155940,1397/10/02
6369490000004008,474238,171529,1397/10/02
5028068000002070,474238,184208,1397/10/02
6037996000000792,474238,200710,1397/10/02
5058010000102607,474238,212111,1397/10/02
6273810000102983,474238,224822,1397/10/02
6037699000003613,474238,030447,1397/10/02
6104330000001270,474238,041804,1397/10/02
5029380000004045,474238,055323,1397/10/02
6362140000004057,474238,073121,1397/10/02
6369490000004191,474238,085428,1397/10/02
6104330000106762,474335,102956,1397/10/03
6104333000002317,474335,115416,1397/10/03
5028060000099856,474335,131638,1397/10/03
6037691000003645,474335,142026,1397/10/03
6221060000106495,474335,144700,1397/10/03
5028060000000070,474335,014617,1397/10/03
5028069000001469,474335,155940,1397/10/03
6369490000004133,474335,171529,1397/10/03
5057850000004039,474335,184208,1397/10/03
6219860000099121,474335,200710,1397/10/03
6037698000003114,474335,212111,1397/10/03
6274120000004096,474335,224822,1397/10/03
6063730000101137,474335,030447,1397/10/03
6104332000003108,474335,041804,1397/10/03
5057850000004141,474335,055323,1397/10/03
6393460000105772,474335,073121,1397/10/03
5028066000002848,474335,085450,1397/10/03
6104334000003963,474432,102956,1397/10/11
6221060000101248,474432,115416,1397/10/11
5028061000003955,474432,131638,1397/10/11
6037992000001115,474432,142026,1397/10/04
6221064000003278,474432,144700,1397/10/11
5028060000105266,474432,014617,1397/10/11
5057850000004065,474432,155940,1397/10/11
6395995000001428,474432,171529,1397/10/11
5057850000004145,474432,184208,1397/10/11
6219864000002666,474432,200710,1397/10/04
6037703000002480,474432,212111,1397/10/04
6281570000105066,474432,224822,1397/10/04
6104332000000144,474432,030447,1397/10/04
6221060000002245,474432,041804,1397/10/04
5058010000103722,474432,055323,1397/10/04
6393468000002005,474432,073121,1397/10/04
5029080000106960,474432,085450,1397/10/04
6221061000001793,474529,102956,1397/10/03
6221064000000780,474529,115416,1397/10/03
5029380000100120,474529,131638,1397/10/03
6037997000000578,474529,142026,1397/10/05
6276480000102954,474529,144700,1397/10/03
5029380000004160,474529,014617,1397/10/03
5057850000004157,474529,155940,1397/10/03
6396070000105505,474529,171529,1397/10/03
6037693000002532,474529,184208,1397/10/03
6273810000105474,474529,200710,1397/10/05
6104331000001090,474529,212111,1397/10/05
6362140000004092,474529,224822,1397/10/05
6219869000000382,474529,030447,1397/10/05
6221063000002638,474529,041804,1397/10/05
6037698000003543,474529,055323,1397/10/05
5029380000004088,474529,073144,1397/10/05
5057850000004102,474529,085450,1397/10/05
